exercise_ssn,submission_id
00001-20889,165574314
00001-20889,165574315
00001-20890,166792785
00001-20890,166792792
00001-20891,166792803
00001-20892,166792823
00001-20892,166792828
00001-20893,166792873
00001-20894,166792903
00001-20894,166792914
00001-20895,165680352
00001-20895,165680353
00001-20896,165680360
00001-20896,165680365
00001-20897,165680372
00001-20897,165680531
00001-20897,165680536
00001-20897,165680537
00001-20897,165680553
00001-20898,165680697
00001-20898,165680710
00001-20898,165680720
00001-20898,165680734
00001-20898,167580607
00001-20899,165717081
00001-20899,165717083
00001-20899,165717084
00001-20899,165717085
00001-20899,165717087
00001-20901,167580604
00001-20920,165716886
00001-20920,165716895
00001-20920,165716908
00001-20920,165716912
00001-20920,165716915
00001-20921,165629870
00001-20921,165629871
00001-20922,165629858
00001-20922,165629862
00001-20922,165629863
00001-20922,165629868
00001-20922,165629869
00001-20923,165708743
00001-20923,165708753
00001-20924,165708843
00001-20924,165708849
00001-20927,166766152
00001-20927,166766159
00001-20927,166766167
00001-20928,166766219
00001-20928,166766230
00001-20928,166766236
00001-20928,166766240
00001-20932,166765846
00001-20933,166765881
00001-20933,166765892
00001-20933,166765896
00001-20933,166765909
00001-20933,166765934
00001-20933,166765944
00001-20935,166765981
00001-20935,166765999
00001-20935,166766005
00001-20935,166766009
00001-20935,166766022
00001-20935,166766028
00001-20935,166766080
00001-20935,166766090
00001-20935,166766094
00001-20941,165680285
00001-20941,165680291
00001-20941,165680293
00001-20941,165680306
00001-20941,165680312
00001-20941,165680314
00001-20942,165680333
00001-20942,165680507
00001-20942,165680514
00001-20943,166765822
00001-20944,165680001
00001-20944,165680012
00001-20944,165680016
00001-20944,165680022
00001-20944,165680025
00001-20944,165680027
00001-20945,166765850
00001-20945,166765853
00001-20946,165680079
00001-20946,165680089
00001-20950,165547157
00001-20950,165547158
00001-20952,165794511
00001-20952,165794512
00001-20960,165842750
00001-20960,165842768
00001-20960,165842791
00001-20960,165843638
00001-20960,165843652
00001-20960,165843654
00001-20960,165843665
00001-20963,165547245
00001-20963,165547246
00001-20963,165547249
00001-20963,165547254
00001-20963,165547255
00001-20963,165547258
00001-20963,165547363
00001-20967,165506850
00001-20968,165506851
00001-20968,165506852
00001-20968,165506853
00001-20969,165506844
00001-20969,165506845
00001-20969,165506846
00001-20969,165506847
00001-20969,165506848
00001-20970,165543720
00001-20970,165543774
00001-20970,165543882
00001-20970,165543895
00001-20970,165543909
00001-20970,165543936
00001-20970,165543947
00001-20970,165543958
00001-20970,165543969
00001-20970,165543981
00001-20970,165543999
00001-20970,165544005
00001-20971,165547975
00001-20972,165547977
00001-20972,165547978
00001-20973,165303794
00001-20974,165547172
00001-20975,165547135
00001-20975,165547138
00001-20975,165547140
00001-20977,165505745
00001-20977,165505747
00001-20978,165505820
00001-20978,165505831
00001-20979,165505757
00001-20979,165505765
00001-20979,165505770
00001-20979,165505780
00001-20979,165505783
00001-20979,165505786
00001-20979,165505797
00001-20979,165505807
00001-20979,165505842
00001-20979,165505848
00001-20979,165505858
00001-20979,165505879
00001-20979,165505882
00001-20979,165505988
00001-20979,165506692
00001-20979,165506695
00001-20979,165506698
00001-20979,165506700
00001-20979,165506705
00001-20979,165506707
00001-20979,165506708
00001-20979,165506710
00001-20979,165506716
00001-20979,165506720
00001-20979,165506815
00001-20979,165506816
00001-20979,165506817
00001-20979,165547407
00001-20979,165547970
00001-20979,165547971
00001-20979,165547972
00001-20979,165573926
00001-20979,165573928
00001-20979,165573929
00001-20979,165573933
00001-20979,167560940
00001-20980,165505905
00001-20980,165505911
00001-20980,165505920
00001-20980,165505929
00001-20980,165505935
00001-20980,165505939
00001-20980,165505962
00001-20981,165411250
00001-20982,165392656
00001-20983,165411296
00001-20983,165411308
00001-20983,165411316
00001-20983,165411341
00001-20983,165411350
00001-20984,165412559
00001-20984,165412560
00001-20984,165412561
00001-20987,165412554
00001-20987,165412555
00001-20987,165412556
00001-20988,165409357
00001-20988,165409361
00001-20988,165409366
00001-20990,165409463
00001-20991,167560941
00001-20992,165409261
00001-20992,165409274
00001-20992,165409285
00001-20992,165409381
00001-20992,165409396
00001-21010,165502497
00001-21010,165502512
00001-21010,165502523
00001-21010,165502526
00001-21011,165502554
00001-21011,165502567
00001-21011,165502572
00001-21012,165502578
00001-21012,165502582
00001-21012,165502586
00001-21012,165502588
00001-21013,165502664
00001-21013,165502674
00001-21013,165502681
00001-21015,166438783
00001-21015,166438784
00001-21015,166438789
00001-21015,166438797
00001-21015,166438798
00001-21015,166438807
00001-21015,166438815
00001-21015,166438824
00001-21016,166438838
00001-21016,166438843
00001-21016,166497417
00001-21016,166497426
00001-21134,166387965
00001-21134,166387976
00001-21134,166388082
00001-21134,166388125
00001-21134,166388128
00001-21134,166388239
00001-21134,166388273
00001-21134,166388275
00001-21134,166388329
00001-21136,166388352
00001-21136,166388362
00001-21140,166388383
00001-21140,166388424
00001-21140,166388485
00001-21142,166388500
00001-21144,166388517
00001-21146,166388607
00001-21146,166388654
00001-21146,166388659
00001-21146,166388668
00001-21146,166388707
00001-21146,166388711
00001-21146,166388980
00001-21146,166388988
00001-21146,166388991
00001-21146,166389053
00001-21148,166389086
00001-21150,166389128
00001-21150,166389161
00001-21152,166389297
00001-21191,167278118
00001-21191,167278121
00001-21208,165547980
00001-21208,165547981
00001-21209,167405224
00001-21209,167405347
00001-21209,167405348
00001-21209,167405349
00001-21209,167439553
00001-21209,167439555
00001-21209,167439561
00001-21209,167439563
00001-21209,167439565
00001-21209,167439566
00001-21209,167439568
00001-21209,167439570
00001-21209,167439571
00001-21209,167439572
00001-21209,167439573
00001-21209,167439574
00001-21209,167439575
00001-60053,165294553
00001-60053,165294554
00001-60053,165294556
00001-60055,165294567
00001-60055,165294569
00001-60094,165501679
00001-60098,165392270
00001-60098,165392271
00001-60098,165392272
00001-60102,165320736
00001-60102,165320738
00001-60102,165320744
00001-60106,165380198
00001-60106,165380199
00001-60106,165380200
00001-60106,165380201
00001-60106,165380202
00001-60108,165392242
00001-60108,165392244
00001-60108,165392245
00001-60110,165392252
00001-60114,165501431
00001-60122,165392262
00001-60125,165501697
00001-60126,165501716
00001-60127,165501739
00001-60136,165294421
00001-60136,165294422
00001-60137,165294475
00001-60137,165294476
00001-60137,165294478
00001-60137,165294479
00001-60137,165294488
00001-60137,165294493
00001-60137,165294506
00001-60137,165294507
00001-60137,165294531
00001-60138,165294498
00001-60138,165294499
00001-60138,165294500
00001-60138,165294501
00001-60154,165473756
00001-60159,165304156
00001-60163,165302738
00001-60163,165302740
00001-60163,165302748
00001-60166,165294465
00001-60167,165294466
00001-60169,165506879
00001-60170,165506881
00001-60171,165294424
00001-60171,165294425
00001-60172,165294446
00001-60173,165294427
00001-60174,165294439
00001-60174,165294441
00001-60174,165294442
00001-60175,165294472
00001-60175,165294474
00001-60176,165294581
00001-60176,165294584
00001-60176,165294585
00001-60176,165302694
00001-60177,165294571
00001-60179,165294542
00001-60180,165294557
00001-60181,165304148
00001-60183,165506882
00001-85016,165392264
00001-85016,165392265
317682-00024,165380204
317682-00024,165380205
317682-00024,165411265
317682-00358,165380203
317682-00361,165380206
317682-00361,165380207
317682-00361,165411260
317682-00362,165380208
317682-00362,165380209
317682-00363,165380210
317682-00363,165380211
317682-00363,165380212
317682-00363,165411273
317682-00473,165701460
317682-00474,167560950
317682-00475,167560951
317682-00476,167560952
317682-00476,167560954
317682-00477,167560953
317682-00484,165716834
317682-00486,165716838
317682-00490,165707947
317682-00495,165708440
317682-00495,165708476
317682-00495,165708541
317682-00495,165708570
317682-00495,165708575
317682-00495,165708589
317682-00495,165708618
317682-00597,164987915
317682-00598,164987916
317682-00598,164987917
317682-00599,164987918
317682-00599,164987919
317682-00599,164987920
317682-00600,164987921
317682-00601,164987922
317682-00601,164987923
317682-00602,164987925
317682-00603,164987924
317682-00605,164987927
317682-00606,164987933
00001-20503,166574048
00001-20503,166574084
00001-20503,166574096
00001-20503,166574107
00001-20504,166574256
00001-20504,166574298
00001-20504,166574332
00001-20504,166574387
00001-20504,166574410
00001-20505,166574138
00001-20505,166574187
00001-20515,166573632
00001-20515,166573699
00001-20973,166573795
00001-20973,166573805
00001-60053,166475829
00001-60055,166569742
00001-60136,166475086
00001-60137,166475464
00001-60137,166475468
00001-60138,166475473
00001-60138,166475477
00001-60159,166574011
00001-60159,166574023
00001-60163,166569893
00001-60163,166569903
00001-60166,166475404
00001-60166,166475406
00001-60166,166475429
00001-60167,166475434
00001-60171,166475112
00001-60171,166475117
00001-60171,166475119
00001-60171,166475124
00001-60172,166475326
00001-60172,166475341
00001-60172,166475367
00001-60173,166475253
00001-60174,166475279
00001-60175,166475459
00001-60176,166569865
00001-60177,166569761
00001-60177,166569786
00001-60177,166569790
00001-60179,166475750
00001-60179,166475760
00001-60179,166475762
00001-60179,166475811
00001-60179,166475819
00001-60179,166475820
00001-60180,166475856
00001-60180,166475907
00001-60181,166573952
00001-60181,166573954
00001-60181,166573982
00001-60181,166573984
00001-60181,166573986
00001-60181,166574002
317682-00597,166574711
317682-00597,166574717
317682-00597,166574719
317682-00597,166574721
317682-00598,166574747
317682-00599,166574729
317682-00599,166574732
317682-00600,166574740
317682-00601,166574756
00001-20503,165297497
00001-20503,165297499
00001-20504,165297520
00001-20505,165297511
00001-20505,165297513
00001-20506,165297523
00001-20507,165508036
00001-20508,165508041
00001-20509,165508137
00001-20510,165403057
00001-20510,165403068
00001-20511,165403079
00001-20511,165403084
00001-20512,165403128
00001-20513,165403255
00001-20514,165403260
00001-20514,165403266
00001-20515,165297392
00001-20515,165297396
00001-20515,165297398
00001-20519,165402898
00001-20522,165408225
00001-20523,165408238
00001-20524,165403018
00001-20525,165403041
00001-20527,165403031
00001-20528,165403208
00001-20528,165403218
00001-20528,165403224
00001-20528,165403237
00001-20529,165406989
00001-20529,165407003
00001-20530,165407016
00001-20531,165407023
00001-20532,165407037
00001-20533,165407044
00001-20534,165407073
00001-20534,165407078
00001-20535,165407442
00001-20536,165408415
00001-20536,165408419
00001-20537,165408429
00001-20538,165377132
00001-20539,165402872
00001-20540,165402880
00001-20540,165402886
00001-20541,165403044
00001-20542,165403050
00001-20543,165403243
00001-20544,165407133
00001-20545,165407143
00001-20546,165407166
00001-20547,165407188
00001-20548,165407212
00001-20549,165597486
00001-20550,165597492
00001-20551,165597499
00001-20552,165601207
00001-20553,165601216
00001-20555,165601228
00001-20556,165601264
00001-20557,165601273
00001-20558,165601967
00001-20558,165601971
00001-20558,165601978
00001-20559,165601982
00001-20560,165602013
00001-20561,165603784
00001-20561,165603791
00001-20562,165603807
00001-20563,165604009
00001-20563,165604023
00001-20563,165604029
00001-20564,165604050
00001-20565,165604198
00001-20566,165501477
00001-20567,165501481
00001-20568,165501485
00001-20571,165501498
00001-20572,165408886
00001-20573,166414605
00001-20574,166414613
00001-20575,166414638
00001-20576,166414642
00001-20590,167516292
00001-20591,165403354
00001-20592,165403379
00001-20593,165503008
00001-20593,165503011
00001-20594,165503202
00001-20594,165503206
00001-20595,165503210
00001-20596,165503234
00001-20597,165503235
00001-20598,165831977
00001-20599,165832006
00001-20600,165832046
00001-20601,165832132
00001-20602,165832203
00001-20602,165832210
00001-20604,166736905
00001-20604,166736912
00001-20604,166736922
00001-20604,166736953
00001-20605,166751042
00001-20605,166751056
00001-20605,166751064
00001-20606,165508343
00001-20606,165508353
00001-20608,165601189
00001-20609,165597552
00001-20609,165597559
00001-20609,165597566
00001-20609,165597571
00001-20610,165603975
00001-20611,165603908
00001-20612,165604214
00001-20613,165597575
00001-20624,165679766
00001-20625,165679747
00001-20625,165679755
00001-20643,166414603
00001-20644,166414679
00001-20644,166414684
00001-20645,166414759
00001-20646,166414783
00001-20647,166414855
00001-20648,166416324
00001-20649,166416369
00001-20649,166416371
00001-20649,166416374
00001-20651,166632775
00001-20652,166632969
00001-20654,166633054
00001-20655,166731197
00001-20656,166731206
00001-20660,166731225
00001-20660,166731229
00001-20661,166731211
00001-20665,165603433
00001-20665,165603446
00001-20665,165603456
00001-20666,165603504
00001-20666,165603512
00001-20667,165603546
00001-20668,165502492
00001-20668,165502500
00001-20669,165502511
00001-20669,165502524
00001-20669,165502542
00001-20669,165502545
00001-20670,165502660
00001-20670,165502671
00001-20671,165502703
00001-20671,165502704
00001-20673,165597635
00001-20673,165597645
00001-20679,167376160
00001-20679,167376172
00001-20717,166731210
00001-20718,166731237
00001-20718,166731239
00001-20756,165604259
00001-20756,165604267
00001-20756,165604274
00001-20756,165604279
00001-20756,165604305
00001-20756,165604311
00001-20757,165505874
00001-20758,165408898
00001-20758,165408901
00001-20758,165408903
00001-20758,165408910
00001-20758,165408914
00001-20768,165679822
00001-20768,165679832
00001-20768,165679865
00001-20768,165679869
00001-20769,165502749
00001-20769,165502763
00001-20807,165503505
